product_id,startup_id,sector,product_name,ai_technology,revenue_inr,launch_year
884,450,Retail,StoreAI,Predictive Analytics,29072636.0,2019
885,450,Retail,SmartShop,Recommendation System,46486430.0,2022
886,450,Retail,StoreAI,NLP,5474805.0,2024
887,451,FinTech,CreditSense,Robotics,12996961.0,2024
888,452,Healthcare,DiagnosePro,Recommendation System,27382417.0,2023
889,452,Healthcare,CareAI,Recommendation System,35187824.0,2025
890,453,Retail,InventoryAI,Predictive Analytics,1202599.0,2024
891,454,Retail,StoreAI,Computer Vision,12534053.0,2022
892,454,Retail,InventoryAI,Computer Vision,44330814.0,2022
893,454,Retail,InventoryAI,Recommendation System,45021815.0,2023
894,455,AI SaaS,VoiceAI,Robotics,7711877.0,2024
895,455,AI SaaS,VoiceAI,Computer Vision,38659996.0,2023
896,456,Retail,StoreAI,Computer Vision,49174560.0,2023
897,457,Healthcare,DiagnosePro,Computer Vision,21112766.0,2025
898,457,Healthcare,DiagnosePro,Robotics,2003717.0,2023
899,458,EdTech,TestPrep AI,Predictive Analytics,1596703.0,2023
900,459,Agriculture,CropAI,NLP,9175159.0,2025
901,459,Agriculture,CropAI,Predictive Analytics,6312287.0,2021
902,459,Agriculture,CropAI,Computer Vision,34236043.0,2022
903,460,AI SaaS,ChatBotPro,Computer Vision,36899356.0,2023
904,461,FinTech,CreditSense,Computer Vision,46723113.0,2018
905,461,FinTech,FinPredict,Computer Vision,21043982.0,2021
906,462,Logistics,DeliveryBot,Predictive Analytics,22666222.0,2022
907,463,Logistics,RouteAI,Computer Vision,2511943.0,2016
908,463,Logistics,DeliveryBot,Recommendation System,33335693.0,2022
909,463,Logistics,SmartLogistics,Recommendation System,12503895.0,2019
910,464,Agriculture,AgroPredict,Computer Vision,27382889.0,2025
911,464,Agriculture,FarmSense,Predictive Analytics,9149055.0,2025
912,464,Agriculture,AgroPredict,Robotics,18302312.0,2022
913,465,EdTech,EduAI Platform,Computer Vision,6416357.0,2017
914,465,EdTech,TestPrep AI,NLP,8718243.0,2017
915,465,EdTech,TestPrep AI,Recommendation System,36412698.0,2018
916,466,EdTech,EduAI Platform,Robotics,12274025.0,2021
917,466,EdTech,StudyAI,Recommendation System,8873318.0,2024
918,466,EdTech,TutorBot,Predictive Analytics,21722694.0,2024
919,467,Agriculture,CropAI,Computer Vision,30214326.0,2022
920,467,Agriculture,SmartIrrigation,NLP,47943993.0,2019
921,468,FinTech,CreditSense,NLP,20153300.0,2023
922,468,FinTech,FinPredict,Computer Vision,37161338.0,2024
923,468,FinTech,FinPredict,NLP,33249225.0,2022
924,469,FinTech,PayAI,Recommendation System,36413531.0,2020
925,470,AI SaaS,VoiceAI,Predictive Analytics,6833718.0,2019
926,471,Logistics,CargoAI,Recommendation System,10746470.0,2023
927,471,Logistics,DeliveryBot,Computer Vision,45707862.0,2024
928,472,Agriculture,AgroPredict,Computer Vision,33454229.0,2021
929,472,Agriculture,FarmSense,Predictive Analytics,46252298.0,2022
930,473,AI SaaS,VisionAI,Robotics,41018380.0,2021
931,474,Agriculture,AgroPredict,Computer Vision,49074396.0,2019
932,474,Agriculture,FieldBot,Recommendation System,15064300.0,2019
933,474,Agriculture,FarmSense,Recommendation System,42991382.0,2020
934,475,Healthcare,VitalSense,NLP,27971291.0,2019
935,476,FinTech,WalletAI,Recommendation System,17959388.0,2025
936,476,FinTech,LoanBot,Computer Vision,17818617.0,2025
937,477,Agriculture,AgroPredict,Predictive Analytics,46111212.0,2018
938,477,Agriculture,AgroPredict,NLP,19497745.0,2021
939,478,FinTech,CreditSense,Computer Vision,44368788.0,2020
940,478,FinTech,LoanBot,Robotics,28768919.0,2023
941,478,FinTech,CreditSense,Robotics,24146358.0,2025
942,479,FinTech,LoanBot,Predictive Analytics,33104624.0,2023
943,479,FinTech,CreditSense,Recommendation System,22390804.0,2024
944,479,FinTech,PayAI,Recommendation System,39831048.0,2025
945,480,Retail,StoreAI,Recommendation System,25506711.0,2018
946,481,Logistics,CargoAI,Robotics,12423207.0,2023
947,481,Logistics,FleetPredict,Recommendation System,29118999.0,2024
948,481,Logistics,CargoAI,Recommendation System,48961999.0,2023
949,482,FinTech,PayAI,Recommendation System,31279852.0,2019
950,482,FinTech,CreditSense,Computer Vision,23014033.0,2017
951,483,Agriculture,FarmSense,NLP,33560231.0,2024
952,484,Logistics,RouteAI,Predictive Analytics,26259290.0,2021
953,484,Logistics,SmartLogistics,Recommendation System,29212998.0,2025
954,484,Logistics,SmartLogistics,Computer Vision,42521459.0,2022
955,485,Logistics,FleetPredict,Predictive Analytics,14565453.0,2021
956,485,Logistics,DeliveryBot,Predictive Analytics,44055173.0,2024
957,486,Agriculture,AgroPredict,NLP,46820416.0,2017
958,486,Agriculture,CropAI,Recommendation System,32025082.0,2025
959,487,FinTech,CreditSense,Robotics,28499744.0,2017
960,487,FinTech,LoanBot,NLP,17038450.0,2022
961,488,FinTech,FinPredict,Predictive Analytics,9359596.0,2023
962,488,FinTech,WalletAI,Computer Vision,3602424.0,2017
963,489,Retail,SalesPredict,NLP,22419302.0,2021
964,489,Retail,StoreAI,Recommendation System,32573521.0,2020
965,490,AI SaaS,VisionAI,NLP,40853930.0,2025
966,491,Healthcare,HealthAI,Computer Vision,8089138.0,2023
967,491,Healthcare,VitalSense,Recommendation System,18686995.0,2019
968,491,Healthcare,VitalSense,NLP,8742258.0,2024
969,492,EdTech,TutorBot,NLP,4364716.0,2024
970,493,EdTech,StudyAI,Robotics,10229130.0,2024
971,494,Healthcare,HealthAI,Recommendation System,49922559.0,2020
972,495,AI SaaS,CustomerAI,Robotics,32864765.0,2021
973,495,AI SaaS,VisionAI,Robotics,46555779.0,2025
974,495,AI SaaS,CustomerAI,Predictive Analytics,38017929.0,2020
975,496,Logistics,DeliveryBot,Robotics,4761821.0,2021
976,497,Logistics,RouteAI,NLP,12144695.0,2020
977,497,Logistics,CargoAI,NLP,13794397.0,2022
978,498,FinTech,WalletAI,Predictive Analytics,16032595.0,2017
979,498,FinTech,FinPredict,Recommendation System,10505068.0,2025
980,499,Agriculture,FieldBot,Robotics,27851081.0,2024
981,500,Healthcare,VitalSense,Computer Vision,24319870.0,2014
982,501,AI SaaS,CustomerAI,Recommendation System,23827344.0,2018
983,502,Retail,RetailBot,Robotics,44793050.0,2023
984,502,Retail,RetailBot,Computer Vision,44902036.0,2023
985,503,AI SaaS,ChatBotPro,NLP,8838582.0,2019
986,503,AI SaaS,ChatBotPro,Recommendation System,17084849.0,2023
987,504,AI SaaS,VoiceAI,Predictive Analytics,9019888.0,2020
988,505,Logistics,RouteAI,NLP,35115505.0,2024
989,505,Logistics,FleetPredict,Predictive Analytics,33045480.0,2020
990,506,Retail,SalesPredict,NLP,15967274.0,2020
991,506,Retail,RetailBot,Robotics,37553549.0,2022
992,507,Retail,InventoryAI,Recommendation System,17321829.0,2021
993,507,Retail,SmartShop,Computer Vision,30357765.0,2015
994,507,Retail,SalesPredict,Predictive Analytics,29289611.0,2022
995,508,Retail,RetailBot,Predictive Analytics,11461089.0,2023
996,509,EdTech,LearnSmart,Robotics,18918177.0,2020
997,510,FinTech,PayAI,Robotics,20341708.0,2025
998,510,FinTech,FinPredict,Computer Vision,18604741.0,2017
999,511,Logistics,RouteAI,Predictive Analytics,19962294.0,2024
1000,511,Logistics,FleetPredict,Predictive Analytics,21289266.0,2022
1001,512,Retail,SmartShop,NLP,41897121.0,2019
1002,512,Retail,InventoryAI,NLP,19291667.0,2023
1003,513,EdTech,TestPrep AI,Robotics,39474101.0,2023
1004,513,EdTech,StudyAI,Computer Vision,44447332.0,2015
1005,513,EdTech,StudyAI,NLP,2315871.0,2021
1006,514,Agriculture,SmartIrrigation,NLP,36756054.0,2025
1007,515,FinTech,CreditSense,Predictive Analytics,7290631.0,2021
1008,515,FinTech,PayAI,Predictive Analytics,27495487.0,2021
1009,516,Agriculture,AgroPredict,Computer Vision,13943831.0,2024
1010,516,Agriculture,FieldBot,Predictive Analytics,48697164.0,2021
1011,516,Agriculture,CropAI,Recommendation System,7594077.0,2020
1012,517,Agriculture,FarmSense,Recommendation System,38147549.0,2022
1013,517,Agriculture,FarmSense,NLP,1916100.0,2023
1014,518,Logistics,DeliveryBot,Recommendation System,25655750.0,2019
1015,518,Logistics,RouteAI,Computer Vision,41888951.0,2019
1016,518,Logistics,SmartLogistics,Recommendation System,35255741.0,2017
1017,519,FinTech,WalletAI,Recommendation System,24977916.0,2018
1018,519,FinTech,PayAI,Recommendation System,41396683.0,2023
1019,519,FinTech,WalletAI,Computer Vision,29414118.0,2019
1020,520,FinTech,FinPredict,Computer Vision,17362179.0,2024
1021,521,Agriculture,AgroPredict,Robotics,47218434.0,2021
1022,522,FinTech,FinPredict,Recommendation System,42457648.0,2020
1023,522,FinTech,CreditSense,NLP,20545008.0,2021
1024,522,FinTech,PayAI,Robotics,44168530.0,2020
1025,523,EdTech,TutorBot,Recommendation System,37676370.0,2024
1026,523,EdTech,EduAI Platform,Recommendation System,19331171.0,2020
1027,524,EdTech,LearnSmart,Computer Vision,49335946.0,2015
1028,524,EdTech,TutorBot,Computer Vision,19124021.0,2016
1029,525,Healthcare,VitalSense,Recommendation System,32424977.0,2019
1030,525,Healthcare,MediBot,Predictive Analytics,19114896.0,2015
1031,525,Healthcare,HealthAI,Predictive Analytics,45108032.0,2025
1032,526,Healthcare,MediBot,Predictive Analytics,2782864.0,2024
1033,527,AI SaaS,CustomerAI,Robotics,18855797.0,2025
1034,528,AI SaaS,NLP Suite,Recommendation System,48345374.0,2023
1035,528,AI SaaS,CustomerAI,NLP,22489942.0,2016
1036,528,AI SaaS,VisionAI,Robotics,43034747.0,2023
1037,529,Logistics,FleetPredict,Robotics,46828287.0,2025
1038,529,Logistics,DeliveryBot,NLP,1792535.0,2020
1039,530,AI SaaS,CustomerAI,Recommendation System,43235413.0,2024
1040,530,AI SaaS,NLP Suite,Robotics,43323921.0,2022
1041,531,EdTech,TestPrep AI,Recommendation System,36729907.0,2025
1042,531,EdTech,TutorBot,Computer Vision,10531602.0,2023
1043,532,FinTech,PayAI,NLP,1746106.0,2022
1044,532,FinTech,CreditSense,Recommendation System,10390023.0,2024
1045,532,FinTech,FinPredict,Robotics,40893181.0,2023
1046,533,Agriculture,CropAI,Robotics,27190714.0,2021
1047,534,EdTech,TestPrep AI,Recommendation System,12683535.0,2024
1048,535,Retail,SalesPredict,Computer Vision,42348734.0,2025
1049,536,FinTech,PayAI,Predictive Analytics,28469552.0,2017
1050,536,FinTech,FinPredict,Predictive Analytics,17629620.0,2024
1051,536,FinTech,LoanBot,Predictive Analytics,33913666.0,2025
1052,537,Healthcare,VitalSense,Computer Vision,32840436.0,2024
1053,538,Retail,InventoryAI,NLP,25935907.0,2025
1054,538,Retail,InventoryAI,Predictive Analytics,25685282.0,2024
1055,539,Retail,RetailBot,Computer Vision,9270069.0,2024
1056,539,Retail,StoreAI,Computer Vision,44923184.0,2025
1057,540,FinTech,WalletAI,Predictive Analytics,38057026.0,2025
1058,541,Healthcare,DiagnosePro,Computer Vision,25773005.0,2025
1059,542,Logistics,FleetPredict,Predictive Analytics,2728720.0,2022
1060,543,Logistics,SmartLogistics,Computer Vision,40072930.0,2019
1061,543,Logistics,DeliveryBot,Computer Vision,6719544.0,2025
1062,544,Logistics,FleetPredict,NLP,41001329.0,2021
1063,544,Logistics,RouteAI,Computer Vision,24818017.0,2021
1064,544,Logistics,SmartLogistics,Predictive Analytics,36898385.0,2021
1065,545,EdTech,TutorBot,NLP,5297206.0,2025
1066,545,EdTech,TutorBot,Computer Vision,20281138.0,2025
1067,546,AI SaaS,CustomerAI,Computer Vision,1788304.0,2024
1068,546,AI SaaS,VoiceAI,Predictive Analytics,8763028.0,2023
1069,546,AI SaaS,ChatBotPro,Recommendation System,4171692.0,2015
1070,547,Agriculture,CropAI,Robotics,16413538.0,2020
1071,547,Agriculture,SmartIrrigation,Computer Vision,2950543.0,2024
1072,548,FinTech,FinPredict,Predictive Analytics,18309004.0,2022
1073,548,FinTech,PayAI,Predictive Analytics,35695709.0,2022
1074,549,FinTech,WalletAI,NLP,17672417.0,2015
1075,550,FinTech,FinPredict,NLP,24647220.0,2025
1076,550,FinTech,FinPredict,Predictive Analytics,21791226.0,2024
1077,550,FinTech,PayAI,Predictive Analytics,45132452.0,2024
1078,551,EdTech,TestPrep AI,Computer Vision,5955763.0,2022
1079,552,FinTech,CreditSense,Computer Vision,30454724.0,2023
1080,552,FinTech,CreditSense,Predictive Analytics,14340442.0,2020
1081,553,EdTech,StudyAI,Computer Vision,23487632.0,2018
1082,554,Logistics,RouteAI,Computer Vision,42879503.0,2014
1083,555,FinTech,LoanBot,Predictive Analytics,13162397.0,2025
1084,556,Agriculture,FarmSense,Predictive Analytics,24491567.0,2019
1085,557,FinTech,WalletAI,Robotics,49976939.0,2024
1086,558,Healthcare,MediBot,NLP,11470933.0,2022
1087,558,Healthcare,DiagnosePro,Robotics,31406672.0,2023
1088,558,Healthcare,VitalSense,Robotics,22109371.0,2025
1089,559,Logistics,CargoAI,Computer Vision,40614468.0,2020
1090,559,Logistics,DeliveryBot,Robotics,17768246.0,2023
1091,560,EdTech,TestPrep AI,Recommendation System,312317.0,2020
1092,560,EdTech,TestPrep AI,Predictive Analytics,36300217.0,2023
1093,561,EdTech,TestPrep AI,Computer Vision,5119878.0,2025
1094,561,EdTech,EduAI Platform,Computer Vision,20066438.0,2022
1095,562,Agriculture,AgroPredict,Predictive Analytics,31557911.0,2017
1096,563,Healthcare,HealthAI,Recommendation System,35093147.0,2024
1097,563,Healthcare,VitalSense,Robotics,21685510.0,2019
1098,563,Healthcare,CareAI,Recommendation System,557300.0,2024
1099,564,Healthcare,HealthAI,Computer Vision,29170644.0,2021
1100,564,Healthcare,HealthAI,Computer Vision,1064137.0,2022
1101,564,Healthcare,CareAI,Predictive Analytics,36179864.0,2023
1102,565,FinTech,LoanBot,Robotics,17279491.0,2019
1103,565,FinTech,WalletAI,Robotics,26911003.0,2025
1104,566,AI SaaS,ChatBotPro,Recommendation System,32583173.0,2024
1105,566,AI SaaS,VisionAI,Computer Vision,41737263.0,2022
1106,566,AI SaaS,ChatBotPro,Recommendation System,26770297.0,2024
1107,567,AI SaaS,VoiceAI,Predictive Analytics,36655710.0,2025
1108,567,AI SaaS,VisionAI,Computer Vision,14840874.0,2024
1109,568,Healthcare,HealthAI,Robotics,40503899.0,2018
1110,569,Retail,SmartShop,NLP,38833767.0,2025
1111,569,Retail,SmartShop,Robotics,29830884.0,2024
1112,570,Healthcare,DiagnosePro,NLP,9915251.0,2024
1113,571,AI SaaS,CustomerAI,Robotics,11412191.0,2021
1114,572,Healthcare,DiagnosePro,Recommendation System,30786947.0,2020
1115,572,Healthcare,CareAI,Recommendation System,15406310.0,2024
1116,573,Agriculture,AgroPredict,Computer Vision,32347584.0,2025
1117,574,Healthcare,CareAI,Robotics,37108814.0,2022
1118,575,Logistics,CargoAI,Robotics,25945645.0,2023
1119,576,Agriculture,SmartIrrigation,Computer Vision,32405246.0,2025
1120,576,Agriculture,SmartIrrigation,NLP,47171436.0,2018
1121,576,Agriculture,CropAI,Robotics,19653297.0,2021
1122,577,Retail,InventoryAI,Predictive Analytics,46792090.0,2022
1123,578,FinTech,WalletAI,Robotics,17475462.0,2023
1124,578,FinTech,PayAI,Computer Vision,13154455.0,2022
1125,578,FinTech,FinPredict,Predictive Analytics,38169773.0,2021
1126,579,FinTech,WalletAI,Computer Vision,20487466.0,2024
1127,580,EdTech,StudyAI,Computer Vision,288678.0,2024
1128,580,EdTech,EduAI Platform,NLP,3582963.0,2023
1129,580,EdTech,EduAI Platform,Computer Vision,16397370.0,2025
1130,581,AI SaaS,CustomerAI,Robotics,34429238.0,2020
1131,582,Retail,StoreAI,Recommendation System,16074059.0,2022
1132,582,Retail,StoreAI,Computer Vision,20981886.0,2023
1133,582,Retail,StoreAI,Predictive Analytics,47405745.0,2024
1134,583,FinTech,CreditSense,Robotics,4313297.0,2024
1135,583,FinTech,CreditSense,Recommendation System,30677291.0,2025
1136,583,FinTech,FinPredict,Robotics,41977291.0,2024
1137,584,FinTech,FinPredict,Predictive Analytics,27961238.0,2025
1138,584,FinTech,CreditSense,Recommendation System,1658229.0,2020
1139,585,Agriculture,SmartIrrigation,Predictive Analytics,17326972.0,2025
1140,585,Agriculture,SmartIrrigation,Predictive Analytics,3498261.0,2023
1141,586,Retail,InventoryAI,Recommendation System,16774360.0,2020
1142,586,Retail,StoreAI,Predictive Analytics,28691676.0,2024
1143,586,Retail,InventoryAI,Recommendation System,40684669.0,2020
1144,587,Agriculture,FarmSense,Recommendation System,44342610.0,2021
1145,588,Retail,SalesPredict,Recommendation System,38542847.0,2025
1146,588,Retail,StoreAI,Computer Vision,5616200.0,2025
1147,589,Retail,SalesPredict,Robotics,13507029.0,2023
1148,589,Retail,SalesPredict,NLP,10685547.0,2024
1149,590,FinTech,FinPredict,NLP,40009185.0,2023
1150,590,FinTech,LoanBot,Computer Vision,35501685.0,2023
1151,591,Logistics,FleetPredict,Computer Vision,32819980.0,2020
1152,591,Logistics,SmartLogistics,Computer Vision,14064010.0,2021
1153,591,Logistics,FleetPredict,Recommendation System,16219905.0,2023
1154,592,FinTech,FinPredict,NLP,43356492.0,2021
1155,592,FinTech,WalletAI,Computer Vision,34930229.0,2017
1156,593,Agriculture,FarmSense,NLP,22632397.0,2025
1157,593,Agriculture,SmartIrrigation,Predictive Analytics,41166674.0,2023
1158,594,Healthcare,VitalSense,Recommendation System,44235216.0,2017
1159,594,Healthcare,VitalSense,Predictive Analytics,7471661.0,2020
1160,595,EdTech,StudyAI,Predictive Analytics,16032136.0,2025
1161,596,Retail,StoreAI,NLP,46015122.0,2023
1162,596,Retail,RetailBot,NLP,5950606.0,2022
1163,596,Retail,SalesPredict,Robotics,45018090.0,2023
1164,597,EdTech,EduAI Platform,NLP,47281350.0,2021
1165,597,EdTech,StudyAI,Computer Vision,36170877.0,2021
1166,598,AI SaaS,VisionAI,Recommendation System,49757093.0,2019
1167,598,AI SaaS,VoiceAI,Predictive Analytics,3515259.0,2019
1168,599,Agriculture,FieldBot,Robotics,30918049.0,2025
1169,600,FinTech,CreditSense,NLP,49488312.0,2022
1170,600,FinTech,PayAI,Predictive Analytics,10386538.0,2023
1171,600,FinTech,CreditSense,NLP,31814171.0,2016
1172,601,Healthcare,DiagnosePro,Recommendation System,46030742.0,2022
1173,601,Healthcare,DiagnosePro,NLP,33626310.0,2024
1174,601,Healthcare,MediBot,Predictive Analytics,32271927.0,2022
1175,602,EdTech,StudyAI,Recommendation System,28374890.0,2017
1176,603,FinTech,LoanBot,Recommendation System,23458834.0,2025
1177,603,FinTech,PayAI,Recommendation System,47946292.0,2022
1178,603,FinTech,CreditSense,Recommendation System,23584394.0,2022
1179,604,Logistics,RouteAI,Recommendation System,5484385.0,2022
1180,604,Logistics,SmartLogistics,Computer Vision,23788913.0,2016
1181,605,FinTech,CreditSense,Robotics,45178951.0,2025
1182,605,FinTech,PayAI,Robotics,33900323.0,2019
1183,605,FinTech,CreditSense,Computer Vision,28386382.0,2024
1184,606,Retail,RetailBot,Recommendation System,13731816.0,2023
1185,606,Retail,RetailBot,Predictive Analytics,40161053.0,2022
1186,607,Healthcare,DiagnosePro,Computer Vision,39191619.0,2021
1187,607,Healthcare,CareAI,Recommendation System,3261217.0,2024
1188,608,AI SaaS,VoiceAI,NLP,5996070.0,2025
1189,608,AI SaaS,ChatBotPro,Predictive Analytics,31160374.0,2024
1190,609,Healthcare,CareAI,Predictive Analytics,32694126.0,2023
1191,610,Healthcare,DiagnosePro,Recommendation System,3193657.0,2024
1192,610,Healthcare,DiagnosePro,Predictive Analytics,17910381.0,2021
1193,611,Agriculture,CropAI,Predictive Analytics,35510943.0,2024
1194,612,Logistics,SmartLogistics,Predictive Analytics,27839303.0,2024
1195,612,Logistics,SmartLogistics,Predictive Analytics,14021137.0,2024
1196,612,Logistics,FleetPredict,Recommendation System,48834992.0,2025
1197,613,Agriculture,FarmSense,NLP,24880640.0,2017
1198,613,Agriculture,AgroPredict,Predictive Analytics,9004637.0,2025
1199,613,Agriculture,SmartIrrigation,Recommendation System,42383140.0,2016
1200,614,Retail,RetailBot,Recommendation System,36348488.0,2022
1201,614,Retail,SmartShop,NLP,41613024.0,2024
1202,615,EdTech,TestPrep AI,Predictive Analytics,9552224.0,2025
1203,616,Healthcare,VitalSense,NLP,21251935.0,2023
1204,616,Healthcare,VitalSense,NLP,28774374.0,2021
1205,616,Healthcare,CareAI,Predictive Analytics,1228065.0,2016
1206,617,Retail,SmartShop,Predictive Analytics,33548633.0,2019
1207,617,Retail,StoreAI,Recommendation System,32262590.0,2025
1208,617,Retail,SmartShop,Predictive Analytics,22754476.0,2019
1209,618,EdTech,StudyAI,Predictive Analytics,11437795.0,2023
1210,618,EdTech,TestPrep AI,Computer Vision,49915034.0,2017
1211,618,EdTech,TutorBot,Recommendation System,29345565.0,2023
1212,619,AI SaaS,VoiceAI,Robotics,30994227.0,2014
1213,619,AI SaaS,CustomerAI,NLP,29712300.0,2018
1214,620,Retail,SmartShop,Recommendation System,1098482.0,2019
1215,620,Retail,RetailBot,Computer Vision,15973195.0,2024
1216,621,AI SaaS,VisionAI,Predictive Analytics,5718789.0,2024
1217,621,AI SaaS,VoiceAI,Computer Vision,9375095.0,2022
1218,622,AI SaaS,NLP Suite,Predictive Analytics,20227202.0,2017
1219,623,Retail,RetailBot,Computer Vision,26346610.0,2022
1220,624,Logistics,FleetPredict,Recommendation System,28949119.0,2019
1221,624,Logistics,FleetPredict,NLP,22272757.0,2022
1222,624,Logistics,FleetPredict,Robotics,23971926.0,2019
1223,625,FinTech,LoanBot,Computer Vision,40112163.0,2014
1224,625,FinTech,FinPredict,Predictive Analytics,19915170.0,2024
1225,626,Logistics,SmartLogistics,NLP,43749004.0,2018
1226,627,FinTech,FinPredict,Predictive Analytics,35994658.0,2023
1227,627,FinTech,WalletAI,Predictive Analytics,4453627.0,2019
1228,627,FinTech,LoanBot,Robotics,30695182.0,2022
1229,628,Retail,RetailBot,Computer Vision,8375590.0,2020
1230,628,Retail,InventoryAI,Robotics,38791804.0,2017
1231,629,EdTech,TestPrep AI,Recommendation System,45214065.0,2019
1232,630,FinTech,PayAI,Predictive Analytics,26796408.0,2024
1233,630,FinTech,LoanBot,Robotics,15149363.0,2025
1234,630,FinTech,FinPredict,Computer Vision,31780109.0,2024
1235,631,FinTech,PayAI,Predictive Analytics,35439760.0,2024
1236,632,FinTech,LoanBot,Robotics,10945073.0,2024
1237,632,FinTech,CreditSense,Computer Vision,5884715.0,2023
1238,632,FinTech,WalletAI,NLP,11053605.0,2022
1239,633,Healthcare,DiagnosePro,NLP,6662201.0,2022
1240,633,Healthcare,VitalSense,Robotics,44116485.0,2023
1241,634,AI SaaS,ChatBotPro,Computer Vision,47160484.0,2016
1242,634,AI SaaS,VisionAI,NLP,42424436.0,2018
1243,634,AI SaaS,CustomerAI,Recommendation System,43879385.0,2017
1244,635,Retail,SalesPredict,Predictive Analytics,19723126.0,2025
1245,635,Retail,SalesPredict,Robotics,12707406.0,2022
1246,635,Retail,StoreAI,Recommendation System,42671870.0,2025
1247,636,Logistics,FleetPredict,Robotics,34535702.0,2024
1248,637,Healthcare,CareAI,Robotics,1506192.0,2022
1249,637,Healthcare,DiagnosePro,Robotics,25939317.0,2014
1250,638,Logistics,RouteAI,Computer Vision,39839569.0,2024
1251,639,Logistics,RouteAI,Predictive Analytics,28559011.0,2022
1252,640,FinTech,FinPredict,NLP,31653845.0,2023
1253,641,EdTech,TestPrep AI,Predictive Analytics,13627945.0,2020
1254,641,EdTech,LearnSmart,Recommendation System,19602157.0,2020
1255,642,Logistics,CargoAI,NLP,11057273.0,2023
1256,642,Logistics,DeliveryBot,Predictive Analytics,4088080.0,2021
1257,642,Logistics,CargoAI,Computer Vision,7986301.0,2020
1258,643,Retail,RetailBot,Robotics,42648329.0,2025
1259,643,Retail,InventoryAI,Robotics,48674589.0,2021
1260,643,Retail,StoreAI,Predictive Analytics,43611445.0,2022
1261,644,Healthcare,HealthAI,Predictive Analytics,599728.0,2025
1262,644,Healthcare,MediBot,Predictive Analytics,48003056.0,2025
1263,644,Healthcare,VitalSense,Predictive Analytics,40233988.0,2023
1264,645,EdTech,TutorBot,Robotics,13537821.0,2016
1265,646,Logistics,RouteAI,Computer Vision,11412032.0,2023
1266,647,EdTech,EduAI Platform,Robotics,31752008.0,2019
1267,647,EdTech,TutorBot,Predictive Analytics,9252015.0,2018
1268,647,EdTech,TestPrep AI,Predictive Analytics,16651150.0,2022
1269,648,AI SaaS,VoiceAI,Robotics,5487731.0,2019
1270,648,AI SaaS,ChatBotPro,Robotics,5673706.0,2018
1271,649,AI SaaS,CustomerAI,NLP,13922596.0,2019
1272,650,Agriculture,AgroPredict,Predictive Analytics,12401733.0,2022
1273,650,Agriculture,FieldBot,Recommendation System,22611118.0,2021
1274,650,Agriculture,AgroPredict,Computer Vision,21198540.0,2023
1275,651,Agriculture,FieldBot,Recommendation System,39847086.0,2024
1276,651,Agriculture,AgroPredict,Predictive Analytics,16181061.0,2022
1277,652,EdTech,EduAI Platform,Recommendation System,43967861.0,2024
1278,653,FinTech,CreditSense,Computer Vision,25869161.0,2022
1279,653,FinTech,PayAI,Robotics,17477161.0,2021
1280,654,AI SaaS,VoiceAI,Computer Vision,32074907.0,2023
1281,655,Healthcare,VitalSense,Predictive Analytics,48808274.0,2022
1282,655,Healthcare,CareAI,Computer Vision,11689637.0,2022
1283,655,Healthcare,MediBot,NLP,38269984.0,2025
1284,656,FinTech,WalletAI,NLP,27617227.0,2021
1285,657,EdTech,LearnSmart,Predictive Analytics,3496841.0,2014
1286,657,EdTech,StudyAI,Computer Vision,32434751.0,2020
1287,657,EdTech,TestPrep AI,NLP,17600435.0,2020
1288,658,EdTech,StudyAI,Recommendation System,20392185.0,2018
1289,659,FinTech,FinPredict,Recommendation System,31395232.0,2019
1290,660,EdTech,TestPrep AI,Robotics,37091139.0,2022
1291,660,EdTech,StudyAI,Recommendation System,43674575.0,2021
1292,660,EdTech,TestPrep AI,Robotics,43550283.0,2017
1293,661,AI SaaS,ChatBotPro,Predictive Analytics,34174462.0,2023
1294,661,AI SaaS,VisionAI,NLP,48951189.0,2022
1295,662,AI SaaS,NLP Suite,Computer Vision,34158916.0,2018
1296,662,AI SaaS,ChatBotPro,NLP,43134719.0,2017
1297,663,EdTech,EduAI Platform,NLP,35532221.0,2021
1298,664,FinTech,WalletAI,Recommendation System,49769938.0,2016
1299,665,Retail,InventoryAI,Recommendation System,38093142.0,2022
1300,665,Retail,SalesPredict,Robotics,14198280.0,2024
1301,666,AI SaaS,VoiceAI,Computer Vision,38799284.0,2025
1302,667,EdTech,EduAI Platform,Predictive Analytics,1234889.0,2022
1303,668,AI SaaS,ChatBotPro,Recommendation System,47171815.0,2023
1304,668,AI SaaS,ChatBotPro,Robotics,33380753.0,2024
1305,668,AI SaaS,NLP Suite,Computer Vision,17881416.0,2024
1306,669,Healthcare,DiagnosePro,Recommendation System,46000845.0,2025
1307,669,Healthcare,MediBot,Computer Vision,30270993.0,2024
1308,670,FinTech,CreditSense,Computer Vision,13388382.0,2022
1309,670,FinTech,FinPredict,Recommendation System,35527434.0,2021
1310,671,Agriculture,AgroPredict,Predictive Analytics,1837388.0,2015
1311,671,Agriculture,SmartIrrigation,Computer Vision,23783692.0,2024
1312,672,Agriculture,AgroPredict,Recommendation System,32425135.0,2025
1313,672,Agriculture,AgroPredict,NLP,4910397.0,2025
1314,673,Logistics,SmartLogistics,Recommendation System,11252956.0,2021
1315,673,Logistics,FleetPredict,Recommendation System,37183344.0,2024
1316,674,Agriculture,AgroPredict,Recommendation System,25431098.0,2019
